Longitud;Latitud;Color
2.21330235706707;41.4056457700584;Blanc
2.21306093178751;41.4160106657465;Blanc
2.21304838210952;41.4109312557937;Blanc
2.21257304759603;41.4011636024953;Blanc
2.21254139286986;41.4168022035188;Blanc
2.21254139286986;41.4168022035188;Blanc
2.21218589796755;41.4047429688618;Blanc
2.21191729217333;41.4066762120301;Blanc
2.21168986298458;41.4218143528808;Blanc
2.21103163095697;41.4098587095267;Blanc
2.21103163095697;41.4098587095267;Blanc
2.21089691119968;41.4000941027175;Blanc
2.21089691119968;41.4000941027175;Blanc
2.21077968754323;41.4143362282684;Blanc
2.21041275762592;41.4175642468858;Blanc
2.21034518451722;41.3998566645127;Blanc
2.21008912431492;41.4178862057544;Blanc
2.21000798038475;41.4205250210515;Blanc
2.21000798038475;41.4205250210515;Blanc
2.21000798038475;41.4205250210515;Blanc
2.21000798038475;41.4205250210515;Blanc
2.20964785986092;41.4168750591311;Blanc
2.20939575924871;41.4194891909178;Blanc
2.20939575924871;41.4194891909178;Blanc
2.20912908409813;41.4372437785960;Blanc
2.20912908409813;41.4372437785960;Blanc
2.20903464026112;41.4088591342720;Blanc
2.20903464026112;41.4088591342720;Blanc
2.20903464026112;41.4088591342720;Blanc
2.20886026164998;41.4097714761844;Blanc
2.20886026164998;41.4097714761844;Blanc
2.20875171445914;41.3963651294635;Blanc
2.20868190898809;41.3978209846546;Blanc
2.20868190898809;41.3978209846546;Blanc
2.20851521304019;41.4040796070100;Blanc
2.20851521304019;41.4040796070100;Blanc
2.20851521304019;41.4040796070100;Blanc
2.20851140431670;41.4075399025990;Blanc
2.20846466081627;41.3978908305691;Blanc
2.20841838765966;41.4164583914510;Blanc
2.20841838765966;41.4164583914510;Blanc
2.20839810741224;41.4195688059842;Blanc
2.20839810741224;41.4195688059842;Blanc
2.20839810741224;41.4195688059842;Blanc
2.20839810741224;41.4195688059842;Blanc
2.20839810741224;41.4195688059842;Blanc
2.20839810741224;41.4195688059842;Blanc
2.20839810741224;41.4195688059842;Blanc
2.20830874246608;41.4202765395737;Blanc
2.20822995330696;41.4037679672833;Blanc
2.20804200204786;41.4242973533399;Blanc
2.20745961716141;41.4181770874271;Blanc
2.20745093030551;41.4194729339340;Blanc
2.20745093030551;41.4194729339340;Blanc
2.20744943207567;41.3998391059775;Blanc
2.20717543992953;41.4422085746673;Blanc
2.20717543992953;41.4422085746673;Blanc
2.20717316917318;41.3985031911768;Blanc
2.20708724079929;41.4332727548356;Blanc
2.20706184425050;41.4240934316500;Blanc
2.20703111475050;41.4424315054719;Blanc
2.20679644062966;41.4028164537741;Blanc
2.20679644062966;41.4028164537741;Blanc
2.20672240902853;41.3952165764359;Blanc
2.20670179085878;41.3955351203058;Blanc
2.20670179085878;41.3955351203058;Blanc
2.20657420764823;41.4332074282284;Blanc
2.20656472734834;41.4062685136522;Blanc
2.20648227663125;41.4432362309645;Blanc
2.20648227663125;41.4432362309645;Blanc
2.20648227663125;41.4432362309645;Blanc
2.20648227663125;41.4432362309645;Blanc
2.20629241522590;41.4272044430303;Blanc
2.20622371681870;41.4160951385762;Blanc
2.20622371681870;41.4160951385762;Blanc
2.20622371681870;41.4160951385762;Blanc
2.20601675757547;41.4227750093810;Blanc
2.20601675757547;41.4227750093810;Blanc
2.20601323112127;41.4434449412764;Blanc
2.20601323112127;41.4434449412764;Blanc
2.20600671033968;41.4434495801620;Blanc
2.20600671033968;41.4434495801620;Blanc
2.20589599779797;41.4321109568387;Blanc
2.20589599779797;41.4321109568387;Blanc
2.20588772709962;41.4009464453195;Blanc
2.20584515739995;41.4431210449833;Blanc
2.20583182175104;41.4440089967409;Blanc
2.20580513171834;41.4173841946649;Blanc
2.20580513171834;41.4173841946649;Blanc
2.20580513171834;41.4173841946649;Blanc
2.20580513171834;41.4173841946649;Blanc
2.20579992295202;41.3995304896301;Blanc
2.20579845840601;41.4383483971531;Blanc
2.20566103758746;41.3950284766846;Blanc
2.20560546248685;41.3943364959695;Blanc
2.20536178780025;41.4156262067266;Blanc
2.20523284257200;41.4016166781285;Blanc
2.20513242110165;41.3964051396278;Blanc
2.20513242110165;41.3964051396278;Blanc
2.20510845434930;41.4066918174847;Blanc
2.20501696061751;41.4080835647015;Blanc
2.20499306817679;41.3948626310033;Blanc
2.20493046838362;41.4446418516058;Blanc
2.20493046838362;41.4446418516058;Blanc
2.20490073063815;41.4205060687758;Blanc
2.20484466834328;41.4376050021968;Blanc
2.20480208899667;41.3943869760441;Blanc
2.20480208899667;41.3943869760441;Blanc
2.20467461671330;41.4054370485447;Blanc
2.20465958148538;41.4029014226549;Blanc
2.20461094808564;41.3938266489409;Blanc
2.20456775349334;41.3985393526695;Blanc
2.20455711441337;41.4368726910150;Blanc
2.20452203024479;41.4013681152704;Blanc
2.20451422629440;41.3927134618570;Blanc
2.20451422629440;41.3927134618570;Blanc
2.20450145418928;41.4367551193670;Blanc
2.20440669334916;41.4298088134203;Blanc
2.20440669334916;41.4298088134203;Blanc
2.20439875109779;41.4275566219993;Blanc
2.20438989834167;41.4215537115502;Blanc
2.20438964363277;41.4222121562593;Blanc
2.20410736042178;41.3936204991839;Blanc
2.20410736042178;41.3936204991839;Blanc
2.20396225337514;41.4075678926274;Blanc
2.20396225337514;41.4075678926274;Blanc
2.20396225337514;41.4075678926274;Blanc
2.20396225337514;41.4075678926274;Blanc
2.20396225337514;41.4075678926274;Blanc
2.20395109709647;41.4041576659916;Blanc
2.20382836871629;41.4458210531472;Blanc
2.20382836871629;41.4458210531472;Blanc
2.20382836871629;41.4458210531472;Blanc
2.20382836871629;41.4458210531472;Blanc
2.20381412042669;41.4348082695529;Blanc
2.20379513847588;41.4150948381039;Blanc
2.20371976720284;41.4329789229050;Blanc
2.20355851503239;41.3926141663556;Blanc
2.20347006653669;41.4211570559355;Blanc
2.20345756707115;41.4029056318126;Blanc
2.20338012234725;41.4228186729512;Blanc
2.20338012234725;41.4228186729512;Blanc
2.20326219509310;41.4154665824390;Blanc
2.20326219509310;41.4154665824390;Blanc
2.20326219509310;41.4154665824390;Blanc
2.20310292325274;41.3930924653839;Blanc
2.20308353930309;41.4467097963407;Blanc
2.20290100186435;41.4137879687151;Blanc
2.20286904239715;41.3875112255812;Blanc
2.20286555413554;41.4033221841908;Blanc
2.20286555413554;41.4033221841908;Blanc
2.20282606000328;41.4049783903994;Blanc
2.20280291422858;41.4431395556195;Blanc
2.20280291422858;41.4431395556195;Blanc
2.20275945732191;41.4137972569907;Blanc
2.20275945732191;41.4137972569907;Blanc
2.20274438270791;41.3930672838900;Blanc
2.20273838159078;41.4427000858482;Blanc
2.20271091272571;41.4278112036001;Blanc
2.20244458500685;41.4395828252877;Blanc
2.20244458500685;41.4395828252877;Blanc
2.20242848244467;41.4140526683721;Blanc
2.20241990539348;41.3976650845175;Blanc
2.20236231161534;41.4474976346824;Blanc
2.20231801214324;41.3923966928595;Blanc
2.20231801214324;41.3923966928595;Blanc
2.20231801214324;41.3923966928595;Blanc
2.20231801214324;41.3923966928595;Blanc
2.20231801214324;41.3923966928595;Blanc
2.20231801214324;41.3923966928595;Blanc
2.20228011635391;41.4340277805711;Blanc
2.20227040435619;41.4338237844423;Blanc
2.20210859752488;41.4429546855242;Blanc
2.20210859752488;41.4429546855242;Blanc
2.20208647560475;41.4127740271343;Blanc
2.20197737218073;41.4277837815791;Blanc
2.20197737218073;41.4277837815791;Blanc
2.20197737218073;41.4277837815791;Blanc
2.20194700444211;41.3939199951895;Blanc
2.20181030711002;41.4482105292849;Blanc
2.20179986378437;41.3920035260374;Blanc
2.20179986378437;41.3920035260374;Blanc
2.20179986378437;41.3920035260374;Blanc
2.20177022596020;41.4266971256031;Blanc
2.20172045925356;41.4274775476891;Blanc
2.20168315855551;41.4283442575506;Blanc
2.20163417363620;41.4144471843809;Blanc
2.20163417363620;41.4144471843809;Blanc
2.20163417363620;41.4144471843809;Blanc
2.20163417363620;41.4144471843809;Blanc
2.20156698748675;41.4141881134294;Blanc
2.20154756000100;41.3917034472494;Blanc
2.20154395685141;41.3992735183822;Blanc
2.20153785527561;41.3911179811019;Blanc
2.20153785527561;41.3911179811019;Blanc
2.20153785527561;41.3911179811019;Blanc
2.20151693416218;41.3916745008332;Blanc
2.20150853606786;41.4179561689597;Blanc
2.20150853606786;41.4179561689597;Blanc
2.20149508792770;41.4196605610278;Blanc
2.20149508792770;41.4196605610278;Blanc
2.20147931876517;41.4341697697181;Blanc
2.20137158084917;41.4136123503840;Blanc
2.20137158084917;41.4136123503840;Blanc
2.20137158084917;41.4136123503840;Blanc
2.20131663024732;41.4270014038534;Blanc
2.20129351157773;41.4431107155696;Blanc
2.20121989317229;41.4210158081894;Blanc
2.20121989317229;41.4210158081894;Blanc
2.20108610030031;41.3961887818002;Blanc
2.20106560592053;41.4357175320344;Blanc
2.20101250494577;41.4167574340708;Blanc
2.20076729078427;41.4428069345866;Blanc
2.20067241873505;41.4066029107400;Blanc
2.20059359253714;41.4083787317725;Blanc
2.20059359253714;41.4083787317725;Blanc
2.20058656254454;41.3998315544500;Blanc
2.20058656254454;41.3998315544500;Blanc
2.20056822630525;41.4015921245315;Blanc
2.20054411392551;41.3911864771630;Blanc
2.20045742058923;41.4086339591748;Blanc
2.20038293182095;41.4392150682002;Blanc
2.20038293182095;41.4392150682002;Blanc
2.20038293182095;41.4392150682002;Blanc
2.20035111705175;41.4404129276835;Blanc
2.20033774075625;41.4204859882920;Blanc
2.20021892008046;41.4427477294879;Blanc
2.20021892008046;41.4427477294879;Blanc
2.20012699601093;41.4240773350838;Blanc
2.20008943820000;41.4429784109829;Blanc
2.20008943820000;41.4429784109829;Blanc
2.20008943820000;41.4429784109829;Blanc
2.20001773672050;41.3893092556523;Blanc
2.19988257221148;41.4025910670509;Blanc
2.19988257221148;41.4025910670509;Blanc
2.19974568004427;41.4247630354809;Blanc
2.19973410592259;41.4428159686526;Blanc
2.19973410592259;41.4428159686526;Blanc
2.19961377422083;41.4391144231230;Blanc
2.19959795467685;41.4121008247262;Blanc
2.19945926972213;41.3972986450772;Blanc
2.19945310768195;41.4109559562608;Blanc
2.19930234274873;41.3958343732212;Blanc
2.19926658194809;41.4133436251569;Blanc
2.19926117721323;41.3939049472350;Blanc
2.19923911839307;41.4196353407890;Blanc
2.19923911839307;41.4196353407890;Blanc
2.19901529152457;41.4231179648223;Blanc
2.19900185490192;41.4097327522584;Blanc
2.19900185490192;41.4097327522584;Blanc
2.19900185490192;41.4097327522584;Blanc
2.19886512479199;41.4103542184441;Blanc
2.19883643543384;41.3928019939010;Blanc
2.19836188447697;41.4428075900653;Blanc
2.19835340495113;41.4425237965800;Blanc
2.19835163333035;41.4066899977190;Blanc
2.19835163333035;41.4066899977190;Blanc
2.19834169808027;41.4100887265074;Blanc
2.19834169808027;41.4100887265074;Blanc
2.19834169808027;41.4100887265074;Blanc
2.19834169808027;41.4100887265074;Blanc
2.19834169808027;41.4100887265074;Blanc
2.19834169808027;41.4100887265074;Blanc
2.19834169808027;41.4100887265074;Blanc
2.19833715595749;41.3875618145868;Blanc
2.19831813013006;41.3998736971325;Blanc
2.19831813013006;41.3998736971325;Blanc
2.19818985453742;41.4118906082467;Blanc
2.19818985453742;41.4118906082467;Blanc
2.19816001800218;41.4479277229244;Blanc
2.19814406971225;41.4171531827829;Blanc
2.19814406971225;41.4171531827829;Blanc
2.19814302735305;41.3891693867571;Blanc
2.19814302735305;41.3891693867571;Blanc
2.19806411773998;41.4341637697202;Blanc
2.19806411773998;41.4341637697202;Blanc
2.19781212256040;41.3918615014429;Blanc
2.19774198740849;41.4152191767962;Blanc
2.19774198740849;41.4152191767962;Blanc
2.19767811987507;41.4183588298050;Blanc
2.19760322860330;41.4500554511938;Blanc
2.19760322860330;41.4500554511938;Blanc
2.19760322860330;41.4500554511938;Blanc
2.19760322860330;41.4500554511938;Blanc
2.19760285394190;41.4500567096219;Blanc
2.19760285394190;41.4500567096219;Blanc
2.19760285394190;41.4500567096219;Blanc
2.19760285394190;41.4500567096219;Blanc
2.19760285394190;41.4500567096219;Blanc
2.19760285394190;41.4500567096219;Blanc
2.19740823914259;41.4497221677484;Blanc
2.19740823914259;41.4497221677484;Blanc
2.19735008015703;41.4110305752838;Blanc
2.19725925505951;41.3939636052556;Blanc
2.19725925505951;41.3939636052556;Blanc
2.19717832923081;41.3972950104114;Blanc
2.19717832923081;41.3972950104114;Blanc
2.19716874174141;41.3886305218163;Blanc
2.19716874174141;41.3886305218163;Blanc
2.19700400774741;41.3915020519331;Blanc
2.19695507745116;41.4128418384316;Blanc
2.19691901323374;41.4478420565114;Blanc
2.19691901323374;41.4478420565114;Blanc
2.19656029012061;41.3870856297077;Blanc
2.19649370868432;41.4116170232047;Blanc
2.19643399221844;41.4223793750988;Blanc
2.19637466680695;41.4497536872801;Blanc
2.19637466680695;41.4497536872801;Blanc
2.19617764283383;41.3877973454260;Blanc
2.19602330347761;41.4158159109037;Blanc
2.19598966385621;41.3869683311124;Blanc
2.19594662190608;41.3880256942151;Blanc
2.19594662190608;41.3880256942151;Blanc
2.19590946501949;41.4493729365796;Blanc
2.19582669096214;41.4154191990340;Blanc
2.19578394840671;41.4476991992429;Blanc
2.19544215431217;41.3873823650939;Blanc
2.19538636075493;41.3888137212554;Blanc
2.19536434878709;41.3867274244812;Blanc
2.19536434878709;41.3867274244812;Blanc
2.19526684663895;41.4166872329273;Blanc
2.19526684663895;41.4166872329273;Blanc
2.19519431454777;41.3834440722413;Blanc
2.19491103378212;41.3973101615747;Blanc
2.19485870238781;41.4092894123411;Blanc
2.19485870238781;41.4092894123411;Blanc
2.19485870238781;41.4092894123411;Blanc
2.19485870238781;41.4092894123411;Blanc
2.19485870238781;41.4092894123411;Blanc
2.19480600222093;41.4510785249017;Blanc
2.19480600222093;41.4510785249017;Blanc
2.19479991137450;41.4510773113224;Blanc
2.19479991137450;41.4510773113224;Blanc
2.19479991137450;41.4510773113224;Blanc
2.19476049157893;41.4091134395488;Blanc
2.19469661685307;41.4145302763811;Blanc
2.19469661685307;41.4145302763811;Blanc
2.19469661685307;41.4145302763811;Blanc
2.19469661685307;41.4145302763811;Blanc
2.19466253900014;41.4099052334259;Blanc
2.19455596780326;41.4352676368804;Blanc
2.19455596780326;41.4352676368804;Blanc
2.19451692894267;41.3890657967742;Blanc
2.19451692894267;41.3890657967742;Blanc
2.19430929416375;41.3869329832241;Blanc
2.19427424145771;41.4150527271164;Blanc
2.19426951040782;41.3976768725982;Blanc
2.19415136798237;41.4096662902134;Blanc
2.19407840273893;41.3867048277520;Blanc
2.19405516768678;41.4131725924073;Blanc
2.19396446163281;41.4226235048547;Blanc
2.19389736836802;41.4084744418395;Blanc
2.19389736836802;41.4084744418395;Blanc
2.19388386681199;41.4098673559664;Blanc
2.19384912585465;41.4032958739403;Blanc
2.19384912585465;41.4032958739403;Blanc
2.19382495624410;41.3948512562199;Blanc
2.19379589115974;41.4066750245401;Blanc
2.19378559973832;41.4050194645242;Blanc
2.19378559973832;41.4050194645242;Blanc
2.19373779519631;41.4479477199940;Blanc
2.19370677730375;41.4064895665501;Blanc
2.19370334368633;41.4300461697930;Blanc
2.19367309826457;41.4426989036335;Blanc
2.19367309826457;41.4426989036335;Blanc
2.19367191573735;41.3878825076662;Blanc
2.19367191573735;41.3878825076662;Blanc
2.19358073670041;41.4489334738419;Blanc
2.19356036120558;41.4492835399800;Blanc
2.19356036120558;41.4492835399800;Blanc
2.19354903533280;41.4102593585650;Blanc
2.19354903533280;41.4102593585650;Blanc
2.19354220381239;41.4136962077680;Blanc
2.19354220381239;41.4136962077680;Blanc
2.19354220381239;41.4136962077680;Blanc
2.19352129125940;41.3933079433248;Blanc
2.19339823341106;41.4000428981165;Blanc
2.19324626054005;41.4518807023167;Blanc
2.19324626054005;41.4518807023167;Blanc
2.19314689472921;41.4472886484636;Blanc
2.19314689472921;41.4472886484636;Blanc
2.19306467328300;41.3883083620525;Blanc
2.19303892505748;41.3853593876643;Blanc
2.19303414355803;41.4078353468315;Blanc
2.19298815361048;41.4105474504725;Blanc
2.19283586107015;41.4460720852052;Blanc
2.19283586107015;41.4460720852052;Blanc
2.19276610761557;41.4124409789926;Blanc
2.19275941130129;41.3847695966708;Blanc
2.19275941130129;41.3847695966708;Blanc
2.19267603102911;41.4007007877531;Blanc
2.19255178408257;41.4076386634475;Blanc
2.19247822290909;41.4049400419798;Blanc
2.19247822290909;41.4049400419798;Blanc
2.19242505595187;41.4145515626049;Blanc
2.19242505595187;41.4145515626049;Blanc
2.19242505595187;41.4145515626049;Blanc
2.19242505595187;41.4145515626049;Blanc
2.19239851796563;41.4128388733854;Blanc
2.19233242961791;41.4101071590843;Blanc
2.19233242961791;41.4101071590843;Blanc
2.19221498323712;41.4468674992340;Blanc
2.19219487307285;41.4470701154172;Blanc
2.19219487307285;41.4470701154172;Blanc
2.19216849610858;41.3935249069613;Blanc
2.19172520636355;41.4353072414916;Blanc
2.19172520636355;41.4353072414916;Blanc
2.19172520636355;41.4353072414916;Blanc
2.19159527549689;41.4032904262924;Blanc
2.19158827958842;41.3801807780106;Blanc
2.19155228110601;41.4015559099878;Blanc
2.19155228110601;41.4015559099878;Blanc
2.19155228110601;41.4015559099878;Blanc
2.19154585435530;41.3998632646611;Blanc
2.19154585435530;41.3998632646611;Blanc
2.19154585435530;41.3998632646611;Blanc
2.19153842839918;41.4174944780505;Blanc
2.19153842839918;41.4174944780505;Blanc
2.19148510938595;41.3913338947182;Blanc
2.19148510938595;41.3913338947182;Blanc
2.19142468684500;41.3843720051543;Blanc
2.19142468684500;41.3843720051543;Blanc
2.19142468684500;41.3843720051543;Blanc
2.19142468684500;41.3843720051543;Blanc
2.19142468684500;41.3843720051543;Blanc
2.19136527161464;41.3944613634880;Blanc
2.19131717949225;41.4399564519124;Blanc
2.19128445597140;41.4302164644511;Blanc
2.19126849846769;41.4170775171847;Blanc
2.19123711512974;41.4063288418438;Blanc
2.19122210490523;41.4213494371171;Blanc
2.19118920231104;41.4154436335587;Blanc
2.19118920231104;41.4154436335587;Blanc
2.19115447889822;41.4225083136239;Blanc
2.19098966818260;41.4216132538598;Blanc
2.19098703570597;41.4214010193052;Blanc
2.19097387337514;41.3928114991797;Blanc
2.19090000693464;41.4210658700356;Blanc
2.19089869756724;41.3933565560804;Blanc
2.19087454234674;41.4045393865458;Blanc
2.19086168763435;41.4387726447599;Blanc
2.19082767952978;41.4421383070924;Blanc
2.19082767952978;41.4421383070924;Blanc
2.19082767952978;41.4421383070924;Blanc
2.19081314917139;41.4510872706237;Blanc
2.19081314917139;41.4510872706237;Blanc
2.19080558069254;41.4395798578451;Blanc
2.19080558069254;41.4395798578451;Blanc
2.19051041972943;41.4044483728770;Blanc
2.19051041972943;41.4044483728770;Blanc
2.19042338922585;41.4024084627966;Blanc
2.19036852562476;41.3954132973393;Blanc
2.19035445923913;41.3918603642108;Blanc
2.19031833863940;41.3939431883695;Blanc
2.19016472069054;41.4114132372389;Blanc
2.19016472069054;41.4114132372389;Blanc
2.19015427467918;41.4162446881181;Blanc
2.19015427467918;41.4162446881181;Blanc
2.19015239010841;41.4128305685902;Blanc
2.19015239010841;41.4128305685902;Blanc
2.19011283405024;41.4145420725908;Blanc
2.19008986971071;41.4529294257415;Blanc
2.19001226969986;41.4399498879533;Blanc
2.18989663600776;41.4488085189519;Blanc
2.18980992714720;41.3837486806393;Blanc
2.18974166125823;41.4300966236904;Blanc
2.18974020301487;41.3923165066424;Blanc
2.18962854705815;41.4345361426055;Blanc
2.18960532020730;41.4469542698747;Blanc
2.18960243281195;41.4012263063008;Blanc
2.18955309645170;41.4057189899334;Blanc
2.18946086313915;41.4373944668758;Blanc
2.18936388926582;41.3808915941625;Blanc
2.18930284116043;41.3772735571847;Blanc
2.18930284116043;41.3772735571847;Blanc
2.18930284116043;41.3772735571847;Blanc
2.18929913098833;41.4015760036997;Blanc
2.18921869862240;41.3896378719110;Blanc
2.18909051090015;41.3931306250315;Blanc
2.18908388308880;41.4187411410060;Blanc
2.18901622928653;41.3833955815514;Blanc
2.18901536409753;41.4019515092811;Blanc
2.18899929563245;41.4377804272087;Blanc
2.18889815271000;41.3754539756822;Blanc
2.18889620523772;41.4120379823289;Blanc
2.18889338171244;41.3835512669484;Blanc
2.18889338171244;41.3835512669484;Blanc
2.18885628790920;41.4047012788959;Blanc
2.18883817190855;41.4139626530657;Blanc
2.18881946269273;41.4311574216534;Blanc
2.18879466255444;41.4245993640939;Blanc
2.18875073678004;41.3781762767851;Blanc
2.18875073678004;41.3781762767851;Blanc
2.18868165090266;41.4037652499740;Blanc
2.18868165090266;41.4037652499740;Blanc
2.18868165090266;41.4037652499740;Blanc
2.18868165090266;41.4037652499740;Blanc
2.18854975890278;41.4488026334561;Blanc
2.18850767044136;41.3944930478704;Blanc
2.18848896310635;41.4116012213303;Blanc
2.18848896310635;41.4116012213303;Blanc
2.18844089038810;41.4448560697698;Blanc
2.18840876368419;41.4407074671579;Blanc
2.18837605083619;41.4545199527495;Blanc
2.18835113666420;41.4102732664325;Blanc
2.18834891893342;41.4512684418092;Blanc
2.18831389059996;41.4414433366144;Blanc
2.18830399403170;41.4437851109635;Blanc
2.18825127806919;41.4503226038733;Blanc
2.18813630263514;41.3990476888143;Blanc
2.18809964379404;41.3973017753044;Blanc
2.18808848249575;41.3780393774621;Blanc
2.18807575578099;41.4046162399021;Blanc
2.18804599086519;41.4500893045551;Blanc
2.18802589107836;41.4161500675919;Blanc
2.18800133298825;41.3829135505025;Blanc
2.18800133298825;41.3829135505025;Blanc
2.18800133298825;41.3829135505025;Blanc
2.18800133298825;41.3829135505025;Blanc
2.18800133298825;41.3829135505025;Blanc
2.18798004077200;41.3906171761659;Blanc
2.18794854300763;41.3939570311850;Blanc
2.18792735644723;41.4484462330695;Blanc
2.18789642002623;41.3830599034366;Blanc
2.18789447833841;41.4179398272236;Blanc
2.18786260653640;41.4362848320185;Blanc
2.18780838642045;41.3795700341920;Blanc
2.18780685102988;41.4070159213892;Blanc
2.18778330478198;41.4071486157809;Blanc
2.18777895185280;41.3788115720964;Blanc
2.18777274616711;41.4456945424239;Blanc
2.18770216297370;41.4469678755098;Blanc
2.18770216297370;41.4469678755098;Blanc
2.18766081550632;41.3755120874490;Blanc
2.18763588305869;41.4518994252411;Blanc
2.18748291126494;41.3962793951086;Blanc
2.18744109053911;41.4150191049704;Blanc
2.18742219145543;41.4470509293021;Blanc
2.18742219145543;41.4470509293021;Blanc
2.18741010690348;41.4468296214398;Blanc
2.18741010690348;41.4468296214398;Blanc
2.18741010690348;41.4468296214398;Blanc
2.18741010690348;41.4468296214398;Blanc
2.18740052403833;41.4044721292270;Blanc
2.18723281717711;41.4220536442514;Blanc
2.18723281717711;41.4220536442514;Blanc
2.18722935083392;41.4197585158180;Blanc
2.18722935083392;41.4197585158180;Blanc
2.18722935083392;41.4197585158180;Blanc
2.18722281952935;41.4171235127027;Blanc
2.18719824604324;41.3811063767620;Blanc
2.18719824604324;41.3811063767620;Blanc
2.18719787313377;41.4136040236997;Blanc
2.18719787313377;41.4136040236997;Blanc
2.18719352716513;41.4103132881168;Blanc
2.18719299313757;41.4097799509204;Blanc
2.18719128101074;41.4130287592216;Blanc
2.18718959327729;41.4116853709194;Blanc
2.18718949663499;41.4114242431972;Blanc
2.18706195089798;41.4434926103053;Blanc
2.18706195089798;41.4434926103053;Blanc
2.18706195089798;41.4434926103053;Blanc
2.18706195089798;41.4434926103053;Blanc
2.18703171628554;41.4475470032999;Blanc
2.18701278612444;41.4433362542020;Blanc
2.18699382460557;41.3824348954535;Blanc
2.18698819633459;41.3966602526229;Blanc
2.18698819633459;41.3966602526229;Blanc
2.18698275872644;41.3964917737881;Blanc
2.18692737160773;41.4228638707142;Blanc
2.18692737160773;41.4228638707142;Blanc
2.18692737160773;41.4228638707142;Blanc
2.18692737160773;41.4228638707142;Blanc
2.18692234810388;41.3983931924165;Blanc
2.18691243940491;41.4172372468596;Blanc
2.18691243940491;41.4172372468596;Blanc
2.18691243940491;41.4172372468596;Blanc
2.18690945952973;41.4203269700662;Blanc
2.18690945952973;41.4203269700662;Blanc
2.18690945952973;41.4203269700662;Blanc
2.18690945952973;41.4203269700662;Blanc
2.18690945952973;41.4203269700662;Blanc
2.18690945952973;41.4203269700662;Blanc
2.18689717773301;41.4139788631651;Blanc
2.18689232658320;41.4135233204685;Blanc
2.18689031416923;41.4152877819504;Blanc
2.18689031416923;41.4152877819504;Blanc
2.18687739482471;41.4103535707289;Blanc
2.18687739482471;41.4103535707289;Blanc
2.18687739482471;41.4103535707289;Blanc
2.18687739482471;41.4103535707289;Blanc
2.18687450620338;41.4121980134471;Blanc
2.18687450620338;41.4121980134471;Blanc
2.18687122209110;41.3947576706248;Blanc
2.18687122209110;41.3947576706248;Blanc
2.18687122209110;41.3947576706248;Blanc
2.18687122209110;41.3947576706248;Blanc
2.18687122209110;41.3947576706248;Blanc
2.18687122209110;41.3947576706248;Blanc
2.18687122209110;41.3947576706248;Blanc
2.18685922226124;41.3915054225997;Blanc
2.18685546165919;41.4085230938487;Blanc
2.18685546165919;41.4085230938487;Blanc
2.18685546165919;41.4085230938487;Blanc
2.18685402320398;41.4054033382542;Blanc
2.18685402320398;41.4054033382542;Blanc
2.18681811918095;41.4439135167145;Blanc
2.18674591504155;41.4520480674960;Blanc
2.18673602970585;41.4424722870475;Blanc
